ID,Name,Age,Gender,City,Country,CreditCard,FullAddress,UserSignUpDate,UserLastPurchaseDate,UserStatus,UserTotalPurchases,UserSegment,UserLocation,UserSourceType,UserLastLoginDate,UserPurchaseFrequency,Product Name,Category,Subcategory,Price,Date_Purchase,Quantity,Rating,Comment
1182,Billy Smith,40,M,Lake Kimberlyfurt,Germany,2243262392969449,"906 Richard Turnpike, Port Thomasport, ME 45463",2022-08-27,2023-01-31,Churned,3,Occasional Shopper,Woodtown,Referral,2023-05-19,Yearly,MegaSpeaker,Electronics,Speaker,-26,2020-11-09,8,1,Like technology gun usually kind account task as.
116,Patrick Harrison,150,F,New Jeffreyfort,Libyan Arab Jamahiriya,2251351241143519,"785 Charles Land Apt. 093, Melendezstad, WA 91569",2023-05-28,2023-05-30,Active,11,High Value,West Mandy,Referral,2023-08-21,Yearly,Non-fictionGuide,Books,Non-fiction,-73,2021-07-08,-5,4,Job scene finally not it.
1027,Michelle Foster,150,M,New Brian,Seychelles,2708136713574104,"13230 Mathews Hills Apt. 385, Angelaburgh, MH 41763",2022-03-05,2022-11-21,Churned,12,High Value,Chapmanland,Organic Search,2023-05-11,Yearly,ComfortSofa,Furniture,Sofa,-19,2022-12-14,5,-1,Use argue everything painting happen.
406,Diana Miller,-3,F,New Amandahaven,Estonia,2277613399753427,"4885 Serrano Point, Autumnfurt, MA 63448",2023-03-01,2023-03-22,Churned,8,Frequent Shopper,North Mary,Paid Ads,2023-06-13,Yearly,TablePlus,Furniture,Table,379,2020-10-14,4,3,Within Congress serve smile.
361,Julia Daniels,3,M,Clarkview,Malaysia,2605489791871866,"158 Alexandria Estate Apt. 444, Blairmouth, MH 90741",2022-08-13,2022-12-12,Churned,7,Frequent Shopper,West Angelaton,Referral,2023-02-05,Yearly,FictionGuide,Books,Fiction,-30,2022-06-19,0,6,Before option only game role purpose.
95,Carol Duncan,150,F,New Jamesshire,Malawi,5386428189210434,"Unit 7627 Box 9740, DPO AP 60686",2022-07-30,2023-04-14,Churned,11,High Value,Pattersonburgh,Referral,2023-05-14,Yearly,SpeakerMaster,Electronics,Speaker,324,2020-09-03,-4,1,Stuff writer model feel quality watch hit.
1226,Veronica Simon,4,F,Bellmouth,Myanmar,2707322412437915,"15912 Thomas Drive Apt. 089, South Matthewchester, VT 34811",2023-01-03,2023-06-15,Active,1,Occasional Shopper,South Michael,Referral,2023-06-29,Yearly,PantsWear,Clothing,Pants,-10,2023-01-24,6,2,Chance officer use.
261,Angela Wolfe,70,F,North Jane,Brazil,2720830985896575,"74825 Hayes Shore Apt. 789, Lake Susan, DE 14929",2023-03-31,2023-04-04,Churned,6,Frequent Shopper,South Ambermouth,Referral,2023-04-15,Yearly,PantsFits,Clothing,Pants,238,2021-08-05,7,6,However blood network herself reveal sound.
1201,Joseph Delgado MD,150,F,Lake Robertchester,Estonia,2280536696623503,"727 Xavier Freeway Suite 270, Martinchester, NJ 54682",2023-07-25,2023-08-07,Active,15,High Value,Huynhburgh,Organic Search,2023-08-17,Monthly,FreshVegetables,Grocery,Vegetables,-30,2021-05-03,9,-1,Threat pass he resource go.
179,Mary Murphy,86,F,Jenniferside,Italy,2250664368736308,"8009 Christopher Key Apt. 013, North Heiditon, NV 45852",2021-11-26,2022-08-31,Churned,9,Frequent Shopper,Adamsport,Paid Ads,2022-11-09,Yearly,The Art of Non-fiction,Books,Non-fiction,145,2021-11-11,-3,0,Already technology media color commercial.
716,Sherry Buckley,-3,M,South Ashley,Papua New Guinea,2654297292778732,"99841 Woods Vista, Lake Donnaview, MS 04979",2023-02-09,2023-05-09,Churned,5,Occasional Shopper,Brookeburgh,Organic Search,2023-06-02,Yearly,SofaDeluxe,Furniture,Sofa,-6,2023-03-19,3,2,Hand never improve walk.
1488,Edward Hart,150,F,South Veronica,Isle of Man,5120364208606321,"45720 Parsons Throughway, South Joshua, AL 33209",2021-10-09,2023-04-10,Churned,8,Frequent Shopper,Adamsshire,Referral,2023-08-23,Yearly,TastyVegetables,Grocery,Vegetables,596,2020-11-11,1,1,Expect group full write board much spring probably.
184,Eric Morris,-3,F,New Eric,San Marino,2230653174475529,"2572 Allen Station, South Erin, IL 37497",2022-11-02,2023-03-14,Churned,8,Frequent Shopper,Melissaside,Paid Ads,2023-04-11,Yearly,EducationalGuide,Books,Educational,-32,2023-04-05,1,6,Several politics relate evidence.
467,Daniel Douglas,-3,F,Ronaldside,Kenya,2559559230207967,"49482 Tiffany Streets, South Nicole, ND 61022",2023-05-31,2023-06-02,Active,10,Frequent Shopper,Port John,Referral,2023-08-14,Yearly,ShirtFits,Clothing,Shirt,37,2022-04-15,-3,4,Impact tree let daughter involve past during scene.
903,Lonnie Malone,4,F,Maryhaven,Uganda,2238381498898570,"730 Johnson Gateway Apt. 877, Hernandezbury, VT 02387",2022-12-12,2023-01-10,Churned,7,Frequent Shopper,Lake Dawnmouth,Organic Search,2023-04-10,Yearly,UltraLaptop,Electronics,Laptop,-28,2022-11-01,0,1,State rate friend need affect hear.
71,Laura Woods MD,150,M,Petersfurt,Saint Helena,2257778838688890,"7118 William Curve Apt. 999, Reginaton, GU 36798",2022-08-24,2022-09-11,Churned,15,High Value,North Shawnmouth,Referral,2023-04-07,Yearly,FreshSnacks,Grocery,Snacks,-29,2021-07-12,0,-1,Science turn find decision anyone poor.
1079,Shawn Romero,-4,F,New Jack,Netherlands,2267758347677848,"540 Rachel Shore Suite 309, Barnettberg, DE 34341",2023-07-30,2023-08-07,Active,4,Occasional Shopper,Lanemouth,Organic Search,2023-08-16,Monthly,SofaPlus,Furniture,Sofa,-62,2020-11-09,-4,0,Range involve different you much.
346,Tony Nelson,4,M,Silvaborough,Finland,5493859416026815,"8709 Gonzales Stream, North Steven, NC 35247",2022-05-09,2022-06-05,Churned,15,High Value,Mcgrathtown,Organic Search,2023-01-08,Rarely,Non-fictionGuide,Books,Non-fiction,-16,2022-02-15,-4,2,Process meet item right fish.
29,William Chambers,19,F,East Janetburgh,Bahrain,5552193388747754,"50081 James Junction Suite 879, Ramosbury, TX 06502",2021-12-22,2022-02-09,Churned,5,Occasional Shopper,Christopherbury,Referral,2023-03-01,Rarely,UltraSpeaker,Electronics,Speaker,776,2022-04-15,3,3,Effort positive movement spring point research.
796,Barbara Weaver,36,M,Taylorport,North Macedonia,5401133541776814,"322 Brianna Highway Suite 503, South Thomas, TX 56808",2022-10-03,2023-02-10,Churned,9,Frequent Shopper,Marcusfort,Paid Ads,2023-07-01,Yearly,TastyBeverages,Grocery,Beverages,-49,2021-09-13,-5,4,Attention sign find shake activity.
157,Sharon Banks,150,F,Graystad,French Polynesia,2223303570955901,"0400 Whitney Street Suite 326, Port Christopherhaven, DC 25491",2023-04-16,2023-04-28,Churned,11,High Value,Port Stevenchester,Referral,2023-06-21,Yearly,PhoneMaster,Electronics,Phone,977,2021-04-04,-2,5,Where game here feeling.
932,Mr. Matthew Lutz,25,M,South Vickistad,Colombia,2267469280051294,"7667 Gail Streets Suite 886, North Lisaberg, FM 71745",2022-09-13,2023-07-13,Active,5,Occasional Shopper,Lake Andrew,Organic Search,2023-07-21,Yearly,ComfortChair,Furniture,Chair,170,2022-05-02,-4,-1,Why foreign billion size spend stuff ask issue.
658,Kristen Kelly,-2,M,Lake Taraview,Equatorial Guinea,2282106353137516,"83226 Anderson Fort Apt. 858, Wendyside, CO 78204",2023-01-31,2023-07-30,Active,10,Frequent Shopper,Jacksonfort,Referral,2023-08-04,Monthly,PhonePro,Electronics,Phone,184,2021-03-31,8,1,Ahead along boy page raise.
1442,Craig Ramos,65,M,Smithmouth,Sudan,2263188488378689,"2520 Whitehead Skyway, Hornchester, ID 93098",2022-05-22,2022-06-18,Churned,8,Frequent Shopper,West Tracie,Paid Ads,2023-02-10,Rarely,ComfortChair,Furniture,Chair,654,2022-07-27,4,2,Board despite rather anyone third coach should create.
394,Megan Farmer,87,M,East Dustinburgh,Israel,2494418195430981,"1954 Williams Key, New Kristine, WV 59122",2022-05-06,2023-03-30,Churned,11,High Value,Lake Christina,Organic Search,2023-08-08,Yearly,SnacksBurst,Grocery,Snacks,917,2020-10-20,8,3,Available economy cold sport yard our.
988,Dakota Hall,74,M,Hamiltonville,Sierra Leone,2297314404280318,"791 Heidi Via, Rebeccashire, ND 08816",2023-07-14,2023-08-22,Active,5,Occasional Shopper,New Kristin,Organic Search,2023-08-24,Monthly,MegaSpeaker,Electronics,Speaker,778,2021-11-05,3,6,Operation else bed.
1261,Michelle Bright,75,M,Brandonton,Tajikistan,2286681430653335,"2718 Jared Inlet Suite 082, Scottshire, GA 07360",2022-11-08,2022-12-16,Churned,9,Frequent Shopper,Butlerside,Referral,2023-07-08,Yearly,EducationalGuide,Books,Educational,446,2023-06-18,1,1,Want bit science whole carry customer your after.
1487,Rachel Rodriguez,150,F,Lake Christopherville,Bouvet Island (Bouvetoya),2250348796536585,"14799 Jillian Inlet Apt. 990, Johnport, OK 45007",2021-10-23,2022-08-03,Churned,3,Occasional Shopper,Port Jasonland,Organic Search,2023-07-26,Rarely,ProPants,Clothing,Pants,643,2021-08-26,6,0,Time analysis attack will carry before reduce.
402,Dennis Ewing,-4,M,New Alexis,Netherlands,2406337587170905,"41387 Blake Glens, Lake Coreyfort, NM 85875",2023-01-07,2023-03-27,Churned,14,High Value,Shannonmouth,Paid Ads,2023-03-28,Yearly,PantsFits,Clothing,Pants,-22,2021-01-18,9,0,Method present stop itself claim bad million.
989,Dr. Jonathan Nelson,150,M,Lisaside,Barbados,2231210260207867,"76729 Lawson Mews Apt. 431, Lake Kellyfurt, IA 13499",2022-02-05,2023-06-21,Active,9,Frequent Shopper,Martinville,Organic Search,2023-07-06,Yearly,LaptopPro,Electronics,Laptop,-35,2021-08-12,3,0,Bag young her state her onto.
677,George Patrick,-4,F,West Josemouth,United States of America,5572298557686414,"91080 Summer Fall, South Jacqueline, FL 85996",2022-08-01,2023-05-09,Churned,2,Occasional Shopper,West Michael,Paid Ads,2023-07-26,Yearly,PantsWear,Clothing,Pants,-45,2020-11-13,-1,2,Team item star.
822,Eric Jenkins,4,F,Brookshaven,Samoa,2719156587969567,"PSC 8874, Box 3843, APO AP 26653",2022-02-24,2023-05-19,Churned,1,Occasional Shopper,Williambury,Organic Search,2023-05-31,Yearly,ChairPlus,Furniture,Chair,555,2021-07-23,-2,5,Throughout sister head stuff civil two.
963,Cristian Cook,95,F,Kristineton,Monaco,2712864319255968,"3041 Christopher Ford, West Adamstad, FL 90482",2022-09-22,2023-08-20,Active,8,Frequent Shopper,Lopezchester,Referral,2023-08-21,Monthly,ComfortChair,Furniture,Chair,419,2020-09-11,1,0,Place gun sure from sing fight heart.
835,Brent Graham,57,F,Lake Brian,Mexico,2263196179986918,"3301 Neal Garden Suite 719, New Michaelside, MD 68374",2023-07-20,2023-08-21,Active,2,Occasional Shopper,Lake Deniseberg,Referral,2023-08-24,Monthly,UltraLaptop,Electronics,Laptop,-37,2021-12-27,-2,4,Stop measure participant past top.
1033,Nathaniel Warren,150,M,Lake Victoriaberg,Madagascar,2233007853975993,"7419 Douglas Stream Suite 941, Smithview, NH 89219",2022-06-12,2022-08-02,Churned,13,High Value,New Shane,Paid Ads,2022-08-03,Rarely,ShirtFits,Clothing,Shirt,401,2023-07-19,-4,4,Pass Democrat effect specific important.
1242,William Thomas,2,F,East Jason,Cocos (Keeling) Islands,2296523873211700,"6970 Rebecca Spurs, Smithport, GU 50473",2022-10-27,2023-04-05,Churned,2,Occasional Shopper,Ramirezland,Referral,2023-06-17,Yearly,PantsFits,Clothing,Pants,771,2022-12-27,7,6,Cover fill age across.
939,James Holmes,150,F,Port Kimberlyshire,Guernsey,2720073205596747,"8516 Stacey Light Suite 919, Jenniferport, TX 34734",2022-08-02,2023-08-06,Active,5,Occasional Shopper,Andreshire,Organic Search,2023-08-08,Monthly,UltraLaptop,Electronics,Laptop,-91,2022-10-30,10,5,Congress war space really she hotel.
691,Tamara Wallace,-5,F,New Tina,Angola,2256008698945052,"Unit 8083 Box 6734, DPO AE 49851",2022-07-15,2023-05-28,Churned,3,Occasional Shopper,New Tiffanyburgh,Referral,2023-06-04,Yearly,TablePlus,Furniture,Table,-8,2021-03-17,3,4,Current free perhaps like treat finish capital his.
1208,Kristen Smith,0,F,South Patriciaton,Botswana,5294521304095960,"14951 Thornton Circle Apt. 668, Sanchezshire, IN 23040",2022-11-09,2023-04-01,Churned,11,High Value,Lake Justinmouth,Referral,2023-07-04,Yearly,ShirtFits,Clothing,Shirt,27,2022-08-03,6,3,Middle police whether decide fill eat world.
334,Michael Hopkins,150,M,Griffintown,Costa Rica,5433359640378960,"80178 Nunez Points Apt. 592, Loveside, KS 08175",2023-04-18,2023-08-11,Active,7,Frequent Shopper,Lake Jamesmouth,Paid Ads,2023-08-15,Monthly,BeveragesBurst,Grocery,Beverages,419,2022-05-03,-2,-1,Prove degree wind within learn attorney wife above.
873,Vanessa Singh,96,M,West Mariahaven,Cook Islands,5161027383883466,"471 Robertson Forge, Taylorberg, ME 36798",2021-12-18,2022-07-29,Churned,3,Occasional Shopper,Robertborough,Referral,2022-09-30,Rarely,ChairDeluxe,Furniture,Chair,-7,2021-11-22,4,5,Floor risk low despite million water.
805,Mark Hernandez,150,F,West Franktown,France,5159812306941515,"6308 Andrew Forges Suite 659, Lake Kevin, WA 58969",2021-09-16,2023-06-19,Active,2,Occasional Shopper,Rodriguezberg,Organic Search,2023-07-24,Yearly,ComfortChair,Furniture,Chair,455,2022-02-12,-3,4,However term goal stuff ago lawyer despite.
7,Meghan Merritt,61,F,North Cassandra,Guernsey,2294125117218335,"962 Stephanie Gateway, Rodriguezstad, KS 94703",2022-01-01,2022-05-08,Churned,11,High Value,South Susanbury,Paid Ads,2022-10-29,Rarely,ShirtWear,Clothing,Shirt,495,2020-11-07,5,4,Marriage fall other grow see natural.
517,Andrew Vasquez,150,F,Jamesmouth,Syrian Arab Republic,5406847597023137,"475 Watson Fork, Bruceview, LA 15851",2023-02-20,2023-07-13,Active,12,High Value,South Michaelton,Referral,2023-08-14,Yearly,ProJacket,Clothing,Jacket,-12,2020-12-05,9,-1,Evidence politics structure eye site candidate before.
197,Brenda Hendrix,97,F,New Rossfurt,Czech Republic,2720382123796390,"068 David Gateway, West Daniel, MP 11634",2021-12-03,2022-06-21,Churned,2,Occasional Shopper,Heathershire,Referral,2023-08-22,Rarely,UltraPhone,Electronics,Phone,839,2021-02-17,-5,5,Be difficult serious measure item difficult.
296,William Wilson,2,F,South Megan,Bhutan,2274380874530026,"942 Mcintyre Corners Apt. 591, West Cynthia, FL 21601",2022-02-25,2023-06-27,Active,14,High Value,West Joseph,Paid Ads,2023-07-15,Yearly,ShirtFits,Clothing,Shirt,-100,2021-07-27,7,2,Develop direction put main war near.
1454,Kevin Williams,150,M,Dianeshire,Sweden,2707980581342164,"78244 Moyer Walk Suite 145, Josephfort, PA 55066",2022-10-27,2023-07-14,Active,8,Frequent Shopper,Kevinland,Paid Ads,2023-08-10,Yearly,ChairDeluxe,Furniture,Chair,-16,2021-09-15,0,5,Oil billion store way around.
1332,Christian Gordon,-1,F,Medinamouth,Burkina Faso,2238789075849461,"9851 Lynn Wells Apt. 754, Lake Heatherside, MO 05260",2022-04-20,2023-02-23,Churned,14,High Value,North Alexishaven,Organic Search,2023-06-01,Yearly,VegetablesBurst,Grocery,Vegetables,-67,2022-01-24,-4,1,Together best alone now trip.
122,Bobby Howe,150,F,Port Anthony,Niue,2660929722382972,"42898 Carrie Lodge, Pamelaborough, OR 41256",2021-09-01,2022-08-03,Churned,10,Frequent Shopper,South Robert,Paid Ads,2023-04-28,Rarely,Non-fictionGuide,Books,Non-fiction,-52,2023-01-17,0,0,Security laugh shake word federal everyone painting far.
378,Kelli Harris,-2,F,Hintonfurt,Ghana,2235676838381127,"950 Medina Junction Apt. 416, Kimberlyport, MI 66414",2022-07-20,2022-09-08,Churned,15,High Value,Stewartside,Referral,2022-10-02,Yearly,SofaDeluxe,Furniture,Sofa,-98,2021-04-05,-2,6,Help feel little color article operation.
1062,David Keller,89,F,Walkershire,Korea,5361620011025399,"3240 Monica Trace, New Jessica, DC 99924",2023-01-01,2023-03-24,Churned,13,High Value,Jeffreyshire,Referral,2023-08-01,Yearly,ComfortChair,Furniture,Chair,27,2020-11-27,-3,6,Industry pull indicate director market.
1310,Bryan Phillips,10,M,Port Sonyaborough,Afghanistan,2242979393496558,"8505 Gilbert Forges Suite 981, Port Bobburgh, DE 79661",2023-05-02,2023-06-26,Active,12,High Value,Brendamouth,Referral,2023-06-28,Yearly,Non-fictionTales,Books,Non-fiction,-11,2023-03-30,2,5,Almost choose despite recent card near often.
1100,Renee Gonzalez,150,F,Lake Jaredtown,Syrian Arab Republic,2358244960620449,"179 Stephanie Keys Apt. 504, Lopezton, CO 27180",2022-12-28,2023-05-31,Active,10,Frequent Shopper,North Christopher,Referral,2023-06-17,Yearly,,Electronics,Phone,-5,2021-06-22,8,6,Lead man write special few.
162,Donna Hodges,0,M,Craighaven,Guinea,5375265396056355,"1975 Kiara Fork, East Aaron, GA 26290",2022-05-11,2023-04-15,Churned,14,High Value,Lake Ann,Referral,2023-05-19,Yearly,TastyBeverages,Grocery,Beverages,805,2021-08-27,2,2,Human carry after school blood business.
124,Christy Mason,-3,M,North Jennifer,Spain,5160080480085841,"8427 Joseph Views Apt. 106, East Jamesborough, OK 77094",2023-01-06,2023-08-08,Active,3,Occasional Shopper,Collinston,Organic Search,2023-08-09,Monthly,FreshVegetables,Grocery,Vegetables,-15,2021-06-13,0,4,End dinner industry perhaps.
551,Ann Elliott,150,M,North Christy,Faroe Islands,2250862604054805,"8151 Kathleen Locks Apt. 688, Melissaburgh, MD 92104",2022-07-14,2022-11-28,Churned,3,Occasional Shopper,Kerrshire,Paid Ads,2022-11-30,Yearly,FreshBeverages,Grocery,Beverages,641,2020-12-12,-2,0,Lawyer word become east grow.
4,Craig Jones,92,M,East Jerry,Wallis and Futuna,2225629684025639,"95949 Jill Circle, Tuckerchester, VI 49522",2023-05-31,2023-06-26,Active,7,Frequent Shopper,Cindyborough,Organic Search,2023-06-30,Yearly,FictionTales,Books,Fiction,994,2021-05-08,-1,5,Almost account important charge oil style anyone.
915,Andrew Moran,150,M,Brownfurt,Dominican Republic,5523872562760081,"1372 Tina Cape, Rebekahtown, MI 23814",2022-06-24,2023-08-03,Active,3,Occasional Shopper,East Valerie,Paid Ads,2023-08-18,Monthly,ShirtWear,Clothing,Shirt,-92,2021-09-08,-5,3,Red agent agency set mention.
958,Laurie Haynes,64,F,Erinstad,Senegal,2710195569830479,"23046 Robertson Turnpike, New Wendymouth, WY 71292",2022-10-15,2022-12-03,Churned,13,High Value,Thompsonbury,Referral,2023-07-26,Yearly,UltraPhone,Electronics,Phone,-19,2021-07-08,-4,0,Above price get government assume matter.
1484,Jennifer Rodriguez,150,M,Susanport,Christmas Island,5358436966660279,"21131 Keith Dam, Amybury, DE 36636",2023-04-08,2023-07-04,Active,12,High Value,Brentmouth,Referral,2023-08-22,Yearly,MegaSpeaker,Electronics,Speaker,140,2022-02-19,10,5,Way center see cost audience.
611,Thomas Palmer,150,M,New Michael,British Virgin Islands,2554749421376367,"42822 Sherman Creek Suite 737, Port Michaelland, AS 79898",2023-07-24,2023-07-31,Active,14,High Value,South Zachary,Paid Ads,2023-08-24,Monthly,SnacksBurst,Grocery,Snacks,961,2021-04-29,-4,1,Exist notice keep sea per student.
287,Stephen Mullins,0,M,Royburgh,Guadeloupe,5365673111664076,"8467 Hensley Shore, South Brianna, MN 10094",2022-02-20,2022-11-30,Churned,10,Frequent Shopper,Fishertown,Paid Ads,2023-02-06,Yearly,ComfortChair,Furniture,Chair,-100,2022-05-13,8,1,Floor protect kind store.
956,Darlene Williams,2,M,South Jeffery,Estonia,5106103233763733,"124 Brandon Expressway, Jamieborough, NM 23265",2023-04-16,2023-05-31,Active,14,High Value,East Hectorbury,Organic Search,2023-07-30,Yearly,UltraLaptop,Electronics,Laptop,-55,2022-07-25,6,6,Plant blood remember majority continue debate.
1492,Kristen Stewart,98,F,East Jeffrey,Spain,5596755310112337,"00611 Walker Club, Aprilton, AL 63162",2021-12-07,2022-08-09,Churned,7,Frequent Shopper,North Debra,Organic Search,2022-11-22,Rarely,ShirtWear,Clothing,Shirt,-2,2021-05-02,-2,1,Whether age try.
1128,Bonnie Watkins,150,M,East Juanport,Uruguay,2224968326133638,"4235 Edward Ford Apt. 546, Hernandezchester, FM 57726",2021-11-05,2023-05-23,Churned,12,High Value,Mendozaport,Referral,2023-05-23,Yearly,ChairDeluxe,Furniture,Chair,395,2020-11-11,5,1,Several those since exist indeed not agent drug.
908,Kevin Hopkins,41,M,West Josephview,Ecuador,2718004134146662,"700 Foley Common, Madisonbury, MO 28075",2022-09-24,2023-06-27,Active,11,High Value,Port Ryan,Referral,2023-08-10,Yearly,PhonePro,Electronics,Phone,-14,2023-01-14,-3,2,Of son information ball quite war popular.
506,Javier Hoffman,25,M,Lake Whitney,French Polynesia,2393086919831453,"24479 David Dale, Dennisfort, NH 56221",2023-04-09,2023-08-13,Active,10,Frequent Shopper,Melissachester,Paid Ads,2023-08-19,Monthly,ProPants,Clothing,Pants,-97,2022-05-07,4,5,Shoulder star cut thus arm pick general.
356,John Wagner,3,M,Jamesfurt,Ghana,2232948786326930,"62189 Brandon Island, West Calvin, SD 07575",2023-01-10,2023-04-16,Churned,12,High Value,Richardfurt,Paid Ads,2023-08-09,Yearly,ComfortTable,Furniture,Table,-19,2022-04-06,-1,1,Get cut throw new fast.
